CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
HAJPL,Warmley,Undetermined,,Locality,Populated Place,UNP,0c2d0071849c20c34001a61e92a89d4e,49.8000199,-102.6838240,7-10-5-W2,Saskatchewan,250000,1952-02-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJPM,Warne Island,Undetermined,,Island,Terrain Feature,ISL,0c2d0030849c20c3de97e34281614433,55.2500687,-104.9837834,,Saskatchewan,50000,1959-12-10,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJPN,Warne Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d00e5849c20c32c5923987e5bda66,54.3500627,-104.1004214,62-15-W2,Saskatchewan,250000,1952-03-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQPC,Warner Lake,Undetermined,,Lake,Water Feature,LAKE,0c305ac1849c20c343eb214948a8e541,52.2833297,-103.4171560,"38-10,11-W2",Saskatchewan,50000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJPP,Warner Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d02aa849c20c3e0c22cedd3884e0c,57.1334406,-103.9337784,,Saskatchewan,250000,1952-10-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJPQ,Warner Rapids,Undetermined,,Rapids,Water Feature,RAP,0c2d0126849c20c352a8bbdfb6403d9a,56.9000990,-109.0174196,,Saskatchewan,50000,1958-06-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJPR,Warner River,Undetermined,,River,Water Feature,RIV,0c2d032d849c20c3fa8f14a9ad08ff56,53.4667561,-108.7507046,9-52-19-W3,Saskatchewan,250000,1966-05-18,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJPS,Warnes Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d02ed849c20c3d6a34a95d121eae7,57.4334385,-107.2506545,,Saskatchewan,250000,1951-05-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJPT,Warnock Lake,Undetermined,,Lake,Water Feature,LAKE,22bd59f5c6be11d892e2080020a0f4c9,55.4834045,-104.7337759,,Saskatchewan,50000,1964-05-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASDI,Warr Lake,Undetermined,,Lake,Water Feature,LAKE,0c3107d1849c20c37285456135b931e8,57.3334360,-107.3006537,,Saskatchewan,250000,1956-09-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJPU,Warren Bay,Undetermined,,Bay,Water Feature,BAY,0c2d03f6849c20c35ab3c75353f254cc,58.8168286,-102.4837864,,Saskatchewan,250000,1950-12-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJPV,Warren Islands,Undetermined,,Islands,Terrain Feature,ISL,0cfeb27b849c20c3a578cc669411829c,57.5001267,-102.4503803,,Saskatchewan,250000,1960-12-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASMD,Warren Lake,Undetermined,,Lake,Water Feature,LAKE,0c3142c6849c20c3d9a277ad3ae7e51f,57.2334343,-107.6673418,,Saskatchewan,250000,1967-12-15,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQRL,Warren Lake,Undetermined,,Lake,Water Feature,LAKE,0c306229849c20c3f8f091d780546538,59.8335367,-102.8005420,,Saskatchewan,250000,1950-04-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANZP,Warren Lake,Undetermined,,Lake,Water Feature,LAKE,0c2f6cbf849c20c3a8b71a1de092507e,52.7666741,-103.3171441,"44-9,10-W2",Saskatchewan,250000,1952-01-17,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQUJ,Warren Lake,Undetermined,,Lake,Water Feature,LAKE,0c30714b849c20c34d4ddaca0372b970,56.5167548,-103.9670963,,Saskatchewan,50000,1967-08-15,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJPW,Warren Rapids,Undetermined,,Rapids,Water Feature,RAP,0c2d0437849c20c3bbb262b0563c5904,57.0834450,-109.1841137,,Saskatchewan,50000,1958-07-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJPX,Wartime,Undetermined,,Hamlet,Populated Place,UNP,0c2d04d4849c20c303396778860e67d7,51.2167152,-108.1840268,26-16-W3,Saskatchewan,250000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJPY,Warwick Rapids,Undetermined,,Rapids,Water Feature,RAP,0c2d0477849c20c3a58ce9b503752b8c,59.3337478,-106.9177444,,Saskatchewan,50000,1954-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJPZ,Wasahaw Bay,Undetermined,,Bay,Water Feature,BAY,0c2d0556849c20c34da16da05bd9af3d,55.7000745,-104.2004275,,Saskatchewan,50000,1957-10-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQA,Wasahaw Bay,Undetermined,,Bay,Water Feature,BAY,0c2d0516849c20c350372a468b38991c,59.4169979,-107.7010197,,Saskatchewan,250000,1951-02-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQB,Wasaw Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d05ea849c20c374aba37a93eb85d2,54.2500547,-106.3838521,61-3-W3,Saskatchewan,250000,1932-01-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQC,Wasawakasik Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d05aa849c20c33060bd1c1972f9e3,55.5834191,-102.2503886,,Saskatchewan,250000,1956-09-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQD,Wascana,Undetermined,,Railway Point,Populated Place,UNP,0c2d06b4849c20c3ae47d45440d41f6d,50.4500402,-104.7172188,29-17-20-W2,Saskatchewan,250000,1963-12-30,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAULP,Wascana Creek,Cree,,Creek,Water Feature,RIV,0c322dc8849c20c39f444eb3f7571cf5,50.6500439,-104.9172300,31-19-21-W2,Saskatchewan,1000000,1959-04-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWAS,Wascana Game Preserve,Undetermined,,Game Preserve,Administrative Area,PARK,0c329d4f849c20c322a6c501c778c6ab,50.4333732,-104.5838811,,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQF,Wascana Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d07c5849c20c3c04f6a2a30dd8dcc,52.6666753,-104.3671607,34-42-17-W2,Saskatchewan,250000,1962-02-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQE,Wascana Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d062b849c20c385c675b6ec024534,50.4333732,-104.6005483,18-17-19-W2,Saskatchewan,50000,1959-04-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYIK,Wascana Lake Bird Sanctuary,Undetermined,,Migratory Bird Sanctuary,Administrative Area,PARK,1efab785bbe211d892e2080020a0f4c9,50.4250399,-104.5880478,,Saskatchewan,1000000,1956-01-01,Geographical Names Board of Canada Secretariat
HAWGV,Wascana Trails Recreation Site,Undetermined,,Recreation Site,Administrative Area,PARK,383a7f5ec6ce11d892e2080020a0f4c9,50.5570955,-104.8414098,18-21-W2,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQG,Wasden Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d0757849c20c3fe4d7db3b3890977,59.9668195,-109.5675957,,Saskatchewan,50000,1961-07-26,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQH,Waseca,Undetermined,,Village,Populated Place,VILG,0c2d08a4849c20c3370c7e4afe37dc28,53.0993750,-109.4733028,32-47-24-W3,Saskatchewan,250000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQI,Waseca Marsh,Undetermined,,Marsh,Feature Associated with Vegetation,VEGL,0c2d0848849c20c36e729f250829d896,53.0834134,-109.4840838,47-24-W3,Saskatchewan,250000,1956-09-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASCE,Wasekamio Lake,Undetermined,,Lake,Water Feature,LAKE,0c310049849c20c327b4f0a03f4dc791,56.7500953,-108.7507251,,Saskatchewan,2000000,1944-12-09,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQJ,Wasend Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d0914849c20c35826d426d5aa4af3,59.5168427,-105.2673271,,Saskatchewan,250000,1961-07-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUZC,Washington Park,Undetermined,,Urban Community,Populated Place,UNP,0c3268e1849c20c314c309b694a56d44,50.4647622,-104.6241598,,Saskatchewan,50000,1984-02-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQM,Waskateena Beach,Undetermined,,Beach,Terrain Feature,BCH,0c2d0954849c20c303bfe9e4624a1eeb,53.7500494,-105.2504685,55-22-W2,Saskatchewan,50000,1947-08-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXCV,Waskateena Beach Recreation Site,Undetermined,,Recreation Site,Administrative Area,PARK,f857aa9bd05211d892e2080020a0f4c9,53.7494941,-105.2619364,,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQN,Waskesiu Hills,Undetermined,,Hills,Terrain Feature,MTN,0c2d09e0849c20c3ce61804da8841b39,53.8333861,-106.4171930,,Saskatchewan,1000000,1952-08-14,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQP,Waskesiu Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d0b3f849c20c34b4b86a83c2a32cc,53.9667186,-106.2005082,,Saskatchewan,1000000,1929-03-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQO,Waskesiu Lake,Undetermined,,Hamlet,Populated Place,UNP,0c2d099f849c20c3519853a5bfb3723e,53.9167185,-106.0838337,57-1-W3,Saskatchewan,250000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANXB,Waskesiu River,Undetermined,,River,Water Feature,RIV,0c2f6255849c20c3ddb6bbd51072380b,54.0833847,-105.8004837,10-59-26-W2,Saskatchewan,1000000,1953-04-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXCW,Waskesiu River Recreation Site,Undetermined,,Recreation Site,Administrative Area,PARK,0cf4f16d849c20c3817f0e023184a2e2,54.0803764,-105.9400785,,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQQ,Waskowich Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d0a21849c20c35597abc0384c90b8,57.6167806,-105.9339321,,Saskatchewan,250000,1965-09-10,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQR,Waskuhikun Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d0c1c849c20c30d9103839f1dbd4c,55.6167527,-102.3003877,,Saskatchewan,250000,1956-09-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HZAHP,Waskwaynikapik 228,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc2c849c20c3dbaee89245f332b0,54.8500271,-102.6000748,,Saskatchewan,50000,2005-01-19,Indigenous and Northern Affairs Canada
HAQST,Waskwei Island,Undetermined,,Island,Terrain Feature,ISL,0c306782849c20c36d45acdff9cfd95d,56.3667617,-108.1340376,,Saskatchewan,1000000,1944-12-09,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQS,Waskwei Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d0bd0849c20c33265dc7f002b50f8,55.1334056,-102.5670728,,Saskatchewan,250000,1956-09-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANYK,Waskwei River,Undetermined,,River,Water Feature,RIV,0c2f688f849c20c392d53e17e84f4e54,53.5667078,-101.7671014,53-30-W,Saskatchewan,250000,1950-04-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWZH,Waskwei River Protected Area,Undetermined,,Protected Area,Administrative Area,PARK,0cf4e260849c20c3b510575b605e5f89,53.4202201,-102.0525733,,Saskatchewan,1000000,1964-12-31,"Saskatchewan-Ministry of Parks, Culture and Sport"
HZAEQ,Waskwiatik Sakahikan 223,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc18849c20c356c56ee640ca7301,55.3591669,-102.4500000,,Saskatchewan,50000,2003-11-27,Indigenous and Northern Affairs Canada
HAJQT,Waspison Lake,Undetermined,,Lake,Water Feature,LAKE,42ecf234ba3411d892e2080020a0f4c9,58.6168223,-102.1170949,,Saskatchewan,1000000,1950-06-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQU,Wassegam Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d0c69849c20c3537a4160f1029159,54.2833857,-106.2338386,61-2-W3,Saskatchewan,1000000,1932-01-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQV,Wasuhasin Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d0d03849c20c379a947d55cb7b56f,55.8167428,-104.0337552,,Saskatchewan,50000,1955-01-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQW,Wasyluk Bay,Undetermined,,Bay,Water Feature,BAY,0c2d0cc2849c20c3a622f22a947703ec,54.5000517,-106.0838244,,Saskatchewan,250000,1957-09-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAOIG,Watapi Lake,Undetermined,,Lake,Water Feature,LAKE,0c2f8a86849c20c35103f5728638ff31,55.3001000,-109.5841673,73-24-W3,Saskatchewan,1000000,1932-05-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPQF,Watapi River,Undetermined,,River,Water Feature,RIV,0c2fe1bb849c20c3d1cbe4d6a7fceec0,55.5500995,-109.2174649,76-21-W3,Saskatchewan,250000,1932-05-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPPV,Watchusk Bay,Undetermined,,Bay,Water Feature,BAY,0c2fdfae849c20c3206cc6cd84b97ed2,55.6334184,-108.2007068,,Saskatchewan,250000,1957-07-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARRZ,Waterbury Lake,Undetermined,,Lake,Water Feature,LAKE,0c30d39d849c20c3765c656aa8a36014,58.1667985,-104.3671614,,Saskatchewan,2000000,1947-01-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJQX,Waterfall Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d0de6849c20c31a633b5d9bd3b45d,54.2500531,-102.0837405,61-1-W2,Saskatchewan,250000,1933-04-18,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARSW,Waterfound Bay,Undetermined,,Bay,Water Feature,BAY,0c30d881849c20c3b9eb8293be5e3a1e,58.8001554,-104.0505305,,Saskatchewan,250000,1947-01-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAROZ,Waterfound River,Undetermined,,River,Water Feature,RIV,0c30cb96849c20c35a7c6e608249cf12,58.7501539,-104.1005284,,Saskatchewan,2000000,1973-11-08,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXVZ,Waterhen 130,Undetermined,,Indian Reserve,Administrative Area,IR,f11f41b2bbe211d892e2080020a0f4c9,54.5146704,-108.2852846,"20-63,64-16,17-W3",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HAJQY,Waterhen Lake,Undetermined,,Locality,Populated Place,UNP,500108dfc6cd11d892e2080020a0f4c9,54.5167568,-108.4173868,,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJRA,Waterhen Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d0e28849c20c35686bf082f9ae959,53.9000458,-102.4171143,57-3-W2,Saskatchewan,1000000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMOF,Waterhen Lake,Undetermined,,Lake,Water Feature,LAKE,0c2ea941849c20c3cb09cd989226053d,54.4667571,-108.4173835,,Saskatchewan,2000000,1945-07-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUTL,Waterhen Marsh,Undetermined,,Marsh,Feature Associated with Vegetation,VEGL,0c324468849c20c3f2ce57a92181752f,52.8333497,-105.0338356,44-21-W2,Saskatchewan,250000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJRB,Waterhen River,Undetermined,,River,Water Feature,RIV,0c2d0ecf849c20c3ff2cd741ab9365a0,54.6334208,-107.7840301,65-12-W3,Saskatchewan,2000000,1932-01-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXCX,Waterhen River Recreation Site,Undetermined,,Recreation Site,Administrative Area,PARK,0d0235ea849c20c3f9cd39e7e82b7737,54.6412461,-107.8178100,,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARKD,Waterloo Lake,Undetermined,,Lake,Water Feature,LAKE,0c30b4f6849c20c35e6d50d056a1606f,59.6334606,-109.0673235,,Saskatchewan,250000,1944-11-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYIN,Waters Lake,Undetermined,,Lake,Water Feature,LAKE,0fdc5cd9849c20c321117c1c83eb3811,59.1501642,-103.8811188,,Saskatchewan,50000,2002-10-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJRC,Waters Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d0e69849c20c3f4fc2c4af0adf284,55.8334051,-105.3171395,,Saskatchewan,250000,1951-07-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAOBS,Watertown,Undetermined,,Locality,Populated Place,UNP,0c2f73a6849c20c3348ee9d0bac3b9d2,51.3833689,-105.2672483,28-24-W2,Saskatchewan,50000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJRE,Wathaman Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d0f71849c20c31ad6b74df6ac14b7,56.9167646,-103.7170978,,Saskatchewan,2000000,1936-07-15,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJRF,Wathaman River,Undetermined,,River,Water Feature,RIV,0c2d0ff8849c20c3c062a223dba188c0,57.2667813,-102.9837338,,Saskatchewan,5000000,1936-07-15,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJRG,Watkins Lake,Undetermined,,Lake,Water Feature,LAKE,0c2d0fb3849c20c35b5ff198f2433adf,53.7833789,-101.8837618,55-30-W,Saskatchewan,250000,1951-05-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATOL,Watrous,Undetermined,,Town,Populated Place,TOWN,0cff3ef0849c20c30024b080064691aa,51.6851614,-105.4634694,22-31-25-W2,Saskatchewan,7500000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAJRH,Watson,Undetermined,,Town,Populated Place,TOWN,0c2d106c849c20c304ba758f96e055af,52.1294167,-104.5188444,28-36-18-W2,Saskatchewan,1000000,1948-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUIH,Watson Bay,Undetermined,,Bay,Water Feature,BAY,0c3220a8849c20c387d1522f717f7d6a,55.6667390,-105.5171427,,Saskatchewan,250000,1961-01-19,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUII,Watson Coulee,Undetermined,,Coulee,Terrain Feature,VALL,0cff483d849c20c368be2f4747df9d85,49.5333557,-108.8173831,5-7-21-W3,Saskatchewan,50000,1968-12-16,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUIL,Watson Island,Undetermined,,Island,Terrain Feature,ISL,0c3220e9849c20c35c1d157ac01a83a3,56.9500985,-103.7004312,,Saskatchewan,50000,1967-05-08,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARWG,Watson Lake,Undetermined,,Lake,Water Feature,LAKE,0c30e73b849c20c399231794fafbb9ed,54.1834304,-109.2674316,60-22-W3,Saskatchewan,250000,1945-07-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASES,Watson Lake,Undetermined,,Lake,Water Feature,LAKE,0cff26f2849c20c3a36ee904461344b8,57.4334417,-105.2338680,,Saskatchewan,250000,1964-02-27,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASRQ,Watson Lake,Undetermined,,Lake,Water Feature,LAKE,0c3168d8849c20c34a355397b98f5b5e,58.6501551,-102.8004505,,Saskatchewan,250000,1967-08-15,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMOX,Watson Narrows,Undetermined,,Narrows,Water Feature,CHAN,0c2ea9c3849c20c3ea50aa40c45c5aa1,56.9500985,-103.7004312,,Saskatchewan,50000,1967-05-08,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXSP,Watson Reservoir,Undetermined,,Reservoir,Water Feature,LAKE,0d094f27849c20c35917ba970ab1a782,49.9778122,-104.9963902,"12-22,23-W2",Saskatchewan,50000,2001-04-23,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAOFY,Watt Bay,Undetermined,,Bay,Water Feature,BAY,0c2f7f82849c20c3b9dfc57c6b84ba75,55.4667431,-103.1170575,,Saskatchewan,250000,1967-04-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUIN,Watt Island,Undetermined,,Island,Terrain Feature,ISL,0c322170849c20c3f28a8ea4e52e46fb,56.5167584,-103.1670636,,Saskatchewan,250000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMPA,Watt Lake,Undetermined,,Lake,Water Feature,LAKE,0c2eaa04849c20c38131dd83e9caad7a,54.3500879,-108.2673625,62-16-W3,Saskatchewan,250000,1956-03-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUIQ,Watts Lake,Undetermined,,Lake,Water Feature,LAKE,0c32212e849c20c3d6a556e81a0c891d,55.7500722,-105.0504609,,Saskatchewan,250000,1960-01-21,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUIR,Wauchope,Undetermined,,Hamlet,Populated Place,UNP,57c06000c6cd11d892e2080020a0f4c9,49.6000141,-101.9004683,28-7-33-W,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUFS,Waugh Lake,Undetermined,,Lake,Water Feature,LAKE,6e4a2c32ba3411d892e2080020a0f4c9,59.8168489,-110.0009616,,Saskatchewan,250000,1939-12-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMPD,Waverley Island,Undetermined,,Island,Terrain Feature,ISL,0c2eaa45849c20c39506cfdb06e64b12,54.6667289,-102.3004062,,Saskatchewan,50000,1949-07-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATLO,Waverley No. 44,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c31cb74849c20c361a82d05b0cf26bc,49.2752394,-106.5683639,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUIU,Wawe Bay,Undetermined,,Bay,Water Feature,BAY,0c3221b4849c20c338b1b74bb39d6384,55.0667287,-105.6171415,,Saskatchewan,250000,1953-03-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMPG,Wawe Lake,Undetermined,,Lake,Water Feature,LAKE,0c2eaa84849c20c314ebc14c01d28afb,53.9333867,-106.4838597,13-57-4-W3,Saskatchewan,250000,1968-06-18,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPLS,Wawgaw Lake,Undetermined,,Lake,Water Feature,LAKE,0cfefb2d849c20c3b3c00ff28afe567f,53.1167153,-107.0172473,48-8-W3,Saskatchewan,250000,1934-12-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATKP,Wawken No. 93,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c31c616849c20c33dd9673bc1a08543,49.9268789,-102.1798944,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUIX,Wawota,Dakota,,Town,Populated Place,TOWN,27560171c6ce11d892e2080020a0f4c9,49.9065417,-102.0262222,13-11-1-W2,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASFA,Way Lake,Undetermined,,Lake,Water Feature,LAKE,0cff2733849c20c3479a362b5ac42680,57.2834399,-104.5671433,,Saskatchewan,250000,1964-02-27,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUIY,Way Lake,Undetermined,,Lake,Water Feature,LAKE,0c3221f6849c20c36aeae2fe5935db5e,59.5835766,-108.3675181,,Saskatchewan,50000,1957-03-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUJB,Wayne Creek,Undetermined,,Creek,Water Feature,RIV,0c322342849c20c3f3befbdf94d04d9d,50.8000466,-108.7173825,21-21-20-W3,Saskatchewan,250000,1966-11-25,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUJC,Waynert Lake,Undetermined,,Lake,Water Feature,LAKE,0c322236849c20c3bb63ae6a1bf843c9,59.5668566,-108.7840601,,Saskatchewan,50000,1955-11-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAREV,Wayo Lake,Undetermined,,Lake,Water Feature,LAKE,0c309c6a849c20c377a7234ff030a693,59.9335217,-106.3507205,,Saskatchewan,250000,1947-01-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARGQ,Wayow Lake,Undetermined,,Lake,Water Feature,LAKE,0c30a0c2849c20c356c7a4a460f4f37f,59.9001990,-103.9172634,,Saskatchewan,1000000,1950-04-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARLF,Wayowes Lake,Undetermined,,Lake,Water Feature,LAKE,0c30ba72849c20c33dc5eeaf792dd03d,59.6668563,-103.9505844,,Saskatchewan,250000,1950-04-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARYD,Weasel Lake,Undetermined,,Lake,Water Feature,LAKE,0c30eea4849c20c322d905ae88062347,53.9833859,-103.1004435,58-8-W2,Saskatchewan,250000,1948-09-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUJD,Weatherald Creek,Undetermined,,Creek,Water Feature,RIV,0c3223c8849c20c36763d93a0c5318a5,49.8666838,-102.1671562,35-10-2-W2,Saskatchewan,250000,1966-09-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUJE,Weatherald Lake,Undetermined,,Lake,Water Feature,LAKE,57ca7221c6cd11d892e2080020a0f4c9,49.8166842,-102.2171565,"15,16-10-2-W2",Saskatchewan,50000,1966-09-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUJG,Weatherup Lake,Undetermined,,Lake,Water Feature,LAKE,0c3224a3849c20c348eaaf50c0f37497,57.4834566,-103.0504098,,Saskatchewan,250000,1957-06-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAONX,Weaver Creek,Undetermined,,Creek,Water Feature,RIV,0c2f9f62849c20c30947ef1123255363,49.5666941,-109.4507424,16-7-26-W3,Saskatchewan,250000,1954-09-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUJH,Weaver Island,Undetermined,,Island,Terrain Feature,ISL,0c322437849c20c34301d36cea204bd3,57.3001216,-102.4670432,,Saskatchewan,250000,1952-10-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMPT,Weaver Lake,Undetermined,,Lake,Water Feature,LAKE,0c2eaac5849c20c3ca70499696b0567d,55.7667392,-104.9004558,,Saskatchewan,50000,1954-12-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUJJ,Weaver River,Undetermined,,River,Water Feature,RIV,0c322535849c20c36e41ba07e6acaaba,55.7834061,-104.8837887,,Saskatchewan,50000,1954-12-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPLT,Webb,Undetermined,,Village,Populated Place,VILG,0c2fd326849c20c36ec200538afbf07a,50.1824639,-108.2005689,24-14-17-W3,Saskatchewan,1000000,1947-03-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
